DATE,PETR4,VALE5,ITUB4,VALE3,B3SA3,BBDC4,NTCO3,COGN3,BBAS3,ABEV3,SUZB3,PETR3,VVAR3,GMAT3,IRBR3,ITSA4,BVMF3,GNDI3,RAIL3,MGLU3,BRDT3,CIEL3,BRFS3,GGBR4,KROT3,AZUL4,BBSE3,YDUQ3,JBSS3,AMBV4,LREN3,PCAR3,HAPV3,USIM5,PETZ3,OGXP3,UGPA3,RENT3,CCRO3,CSNA3,RDCD3,CMIG4,VIVT4,PCAR4,BRML3,LAME4,RADL3,CRFB3,HYPE3,NEOE3,LWSA3,FIBR3,TIMS3,SBSP3,BOAS3,CYRE3,NATU3,EQTL3,GOAU4,ELET3,BTOW3,BBDC3,WEGE3,CSAN3,CTIP3,GOLL4,QUAL3,EMBR3,ALSO3,ESTC3,MRVE3,TIMP3,BRKM5,EGIE3,PCAR5,SUZB5,MULT3,CNTO3,BRAP4,SMLS3,CVCB3,HBSA3,VIVO4,OIBR3,VIVA3,RUMO3,AEDU3,MRFG3,HGTX3,PDGR3,BIDI4,CPFE3,SMLE3,TOTS3,LJQQ3,CEAB3,CRUZ3,TCSL4,ENBR3,ALLL3,GFSA3,IGTA3,TNLP4,ECOR3,OIBR4,PRIO3,TBLE3,UGPA4,HRTP3,LIGT3,TLPP4,SOMA3,FLRY3,MNDL4,LAVV3,PSSA3,LINX3,TEND3,DTEX3,AMBP3,TRPL4,EZTC3,MOVI3,BRPR3,CURY3,CSMG3,TAMM4,MDIA3,BEEF3,AMBV3,BKBR3,AMIL3,ELPL4,ODPV3,PGMN3,MPXE3,SEQL3,PLPL3,ENEV3,ENAT3,BISA3,MYPK3,SQIA3,POMO4,RAPT4,ECOD3,MTRE3,ARTR3,GETI4,LLXL3,MPLU3,FFTL4,OMGE3,ALPA4,BMGB4,DASA3,EVEN3,LCAM3,SEER3,BRTO4,SIMH3,LAME3,RSID3,SMTO3,PARD3,ARZZ3,MMXM3,CAML3,OHLB3,SLCE3,WIZS3,DMVF3,VLID3,LOGG3,ITUB3,TASA4,KLBN4,MEAL3,STBP3,BPAN4,AMAR3,JHSF3,MDNE3,DROG3,QGEP3,TCSA3,ALSC3,ANIM3,CMIG3,MILS3,SAPR4,MELK3,ABRE3,TCSL3,GRND3,TNLP3,DMMO3,HBOR3,ELPL3,DIRR3,TUPY3,GUAR3,RLOG3,ABCB4,PARC3,IMCH3,RAIA3,LEVE3,BIDI3,TMAR5,JPSA3,TGMA3,AALR3,GETI3,CNFB4,JSLG3,USIM3,VAGR3,CPLE3,LOGN3,BBRK3,BRIN3,PRTX3,OSXB3,PRNR3,LPSB3,ITSA3,TRIS3,MAGG3,BPNM4,BPHA3,POSI3,CGAS5,SEDU3,AUTM3,FESA4,PRML3,INPR3,LLIS3,PMAM3,GGBR3,VULC3,SSBR3,PFRM3,BHGR3,COCE5,ALPK3,PTBL3,FJTA4,TPIS3,DAYC4,CZRS4,CCPR3,VIVT3,UOLL4,BRTO3,KEPL3,PNVL3,TAMM3,SHOW3,TECN3,SLED4,RPMG3,BICB4,TVIT3,ETER3,OGSA3,VIVR3,CCXC3,CARD3,APER3,LUPA3,ROMI3,CTAX4,BEMA3,TELB4,CAMB3,TASA3,RPMG4,AGRO3,UCAS3,TIET4,PDTC3,SCAR3,GSHP3,FHER3,TLPP3,CPRE3,RCSL4,TNCP3,SAPR3,LIQO3,VIVO3,JPSA4,SHUL4,BRAP3,CCIM3,PINE4,OFSA3
2018-09-10,273117.83,281239.75,265153.05,281239.75,45053.95,179588.21,12505.94,16047.86,82896.51,287558.07,58542.44,273117.83,6072.70,,20276.88,83556.47,,12314.45,21654.73,23225.48,23940.75,39393.82,17590.05,24991.08,,7782.71,49160.00,6537.23,25704.80,,20813.83,20920.97,17323.09,12273.78,,162.45,21594.08,14497.15,18361.80,11849.46,,10361.45,67543.32,20920.97,8245.38,22264.73,25000.31,29705.82,17361.26,,,13128.25,28834.50,16575.11,,4285.24,12721.56,11606.62,7530.11,22267.10,11987.38,179588.21,41028.78,13978.88,,3528.95,4528.00,14757.47,1616.36,,5596.16,31909.21,47314.44,24105.77,20920.97,58542.44,11114.08,,10452.28,5803.57,5879.62,,,5731.31,,,,3522.66,2476.21,45.17,2812.02,23727.59,,4294.99,,,,,8040.77,,501.29,5303.65,,4285.22,5731.31,1266.75,,,,2800.01,67543.32,,7643.17,,,18262.82,2747.00,1557.45,6357.50,,9400.02,2656.53,1301.16,3558.36,,5348.89,,13831.20,1317.11,,3081.98,,3150.53,7066.22,,,,,4189.37,3256.13,,3305.12,254.25,3065.52,1930.36,,,,,,5451.48,,1861.24,5494.21,,8139.31,762.75,3268.68,2105.78,5731.31,878.85,22264.73,62.61,7007.22,2041.96,3659.96,13.95,2923.67,,6206.73,1349.62,,1039.89,,265153.05,178.52,27706.82,1224.01,1819.05,1929.65,802.06,594.81,,,,321.26,2611.85,963.24,10361.45,359.95,4395.93,,,,6333.16,,3545.04,444.18,2390.23,1038.51,3232.46,5945.47,4340.41,3030.14,,,,3167.94,2812.02,,1652.32,1078.49,1502.32,,,,12273.78,,5486.86,172.83,12.70,,,18.45,,350.57,83556.47,369.68,1275.80,1929.65,788.18,192.28,6997.64,1823.58,,2024.88,2308.08,,1374.13,872.39,24991.08,1336.91,,595.54,,3126.67,,584.82,,227.04,,,1112.87,67543.32,,5731.31,238.39,1315.81,,480.60,135.03,79.41,291.07,,,96.66,,58.75,18.20,275.88,97.67,25.68,451.32,10.07,,1297.82,68.62,178.52,,810.10,161.91,2348.65,130.75,1645.51,250.66,312.37,67543.32,8400.93,10.25,,4395.93,,,1652.32,435.23,10452.28,,259.31,1151.27
2018-09-11,264245.95,277910.53,257661.28,277910.53,43365.46,173674.73,12355.00,15620.36,79142.82,285985.86,57668.83,264245.95,5827.41,,19911.84,80161.89,,12412.11,21280.57,22699.44,23835.90,38986.30,17573.80,24354.83,,7444.33,47920.00,6429.05,25732.09,,20462.03,20891.57,16852.72,11832.98,,163.42,21310.32,14570.54,18139.60,11336.07,,10016.14,66353.68,20891.57,7890.39,21537.11,24263.55,28397.89,17121.01,,,13100.55,28374.50,16363.23,,4125.35,12816.43,11477.44,7189.34,20830.30,11760.52,173674.73,40084.39,13648.48,,3351.10,4525.17,14846.32,1613.31,,5427.39,31594.47,46498.38,23838.14,20891.57,57668.83,10927.84,,10280.82,5440.23,5662.83,,,5475.48,,,,3417.04,2419.56,44.37,2760.53,23615.62,,4140.94,,,,,7980.08,,498.60,5208.28,,4162.31,5475.48,1295.03,,,,2736.80,66353.68,,7494.97,,,18395.37,2660.53,1484.86,6094.62,,9281.22,2628.48,1275.54,3501.36,,5242.42,,13729.50,1290.28,,3055.28,,3173.96,6800.57,,,,,4094.88,3136.52,,3276.51,255.66,3048.01,1919.95,,,,,,5860.35,,1838.86,5469.81,,8139.31,747.00,3244.14,2068.30,5475.48,874.80,21537.11,62.78,7036.34,1981.71,3492.90,14.60,2870.36,,6289.64,1314.44,,1057.69,,257661.28,171.31,27638.31,1192.37,1825.71,1918.23,771.45,568.49,,,,304.70,2614.67,949.48,10016.14,358.20,4327.09,,,,6315.12,,3491.73,439.60,2369.59,1010.90,3272.83,5787.60,4307.99,2954.82,,,,3135.86,2760.53,,1612.77,1067.27,1489.31,,,,11832.98,,5412.75,165.05,13.42,,,18.45,,349.32,80161.89,357.99,1236.85,1918.23,771.21,187.01,6859.85,1776.55,,2004.28,2277.53,,1382.90,858.54,24354.83,1336.91,,581.92,,3103.31,,564.22,,220.00,,,1076.97,66353.68,,5475.48,236.81,1315.81,,488.03,134.25,77.36,291.07,,,93.08,,58.75,18.20,269.61,96.36,24.73,433.72,9.55,,1294.93,67.47,171.31,,793.60,162.57,2324.81,132.22,1674.38,254.83,306.99,66353.68,8290.20,10.35,,4327.09,,,1612.77,425.02,10280.82,,254.46,1138.86
2018-09-12,271083.49,282455.18,255272.30,282455.18,43653.74,173977.13,12247.20,15850.55,79257.43,290073.62,57270.74,271083.49,5878.28,,19702.80,80580.05,,12333.98,21218.21,22756.62,24546.55,39393.82,16940.07,24498.13,,7410.49,47640.00,6395.05,25240.91,,20462.03,20565.60,16738.49,11806.42,,161.80,21382.65,14510.50,17978.00,11530.32,,10030.69,67181.27,20565.60,8186.82,21685.15,24349.45,28437.52,16950.30,,,13017.46,29052.39,16704.98,,4125.35,12725.87,11348.25,7297.18,21720.13,11025.49,173977.13,39454.79,13815.72,,3354.59,4508.18,14357.62,1607.19,,5542.86,31473.42,46955.71,23694.54,20565.60,57270.74,10867.76,,10409.92,5178.57,5831.28,,,5514.40,,,,3354.91,2395.29,44.37,2988.72,23910.82,,4091.25,,,,,7858.71,,500.84,5231.23,,4251.70,5514.40,1330.24,,,,2675.61,67181.27,,7293.17,,,17978.33,2610.65,1481.61,6046.20,,9174.71,2641.68,1281.95,3419.94,,5214.54,,13390.50,1189.65,,3039.70,,3140.49,6774.01,,,,,4126.38,3322.59,,3193.69,251.07,2955.06,1913.07,,,,,,5871.70,,1890.69,5452.39,,8416.86,749.25,3178.70,2012.77,5514.40,866.70,21685.15,62.44,7127.34,1975.16,3420.66,14.34,2870.36,,6265.81,1255.27,,1044.16,,255272.30,173.98,27420.01,1147.40,1805.72,1883.98,814.30,579.02,,,,301.39,2608.16,951.10,10030.69,347.66,4377.46,,,,6306.10,,3545.04,435.02,2283.69,1001.69,3241.11,5670.91,4261.66,2934.46,,,,3143.56,2988.72,,1596.95,1026.35,1460.92,,,,11806.42,,5384.05,159.48,14.51,,,18.45,,339.26,80580.05,365.29,1276.32,1883.98,785.91,185.26,6812.06,1724.30,,2027.24,2266.42,,1377.23,858.54,24498.13,1302.51,,586.87,,3067.50,,568.97,,225.28,,,1076.97,67181.27,,5514.40,240.49,1315.81,,471.15,132.68,77.01,291.07,,,94.87,,58.75,18.03,265.43,93.45,23.94,461.38,7.61,,1288.94,67.47,173.98,,768.57,155.96,2324.81,125.68,1703.25,254.83,321.53,67181.27,8390.87,10.21,,4377.46,,,1596.95,430.13,10409.92,,255.67,1138.86
2018-09-13,267431.84,284199.05,254859.83,284199.05,43653.74,173473.14,12027.26,15982.09,78197.23,288186.96,57237.56,267431.84,6551.38,,19565.52,80767.01,,12055.66,21576.78,21999.97,23521.35,38578.77,16745.07,24412.10,,7437.56,47140.00,6333.23,24831.60,,20031.25,20538.88,16429.39,11659.94,,156.30,21165.65,13976.78,17533.60,11488.70,,9685.42,66087.85,20538.88,8160.67,21982.37,24432.04,28298.81,16880.76,,,12524.46,28810.29,16335.89,,4037.40,12777.62,11304.53,7205.55,21357.57,11275.03,173473.14,39328.87,13522.03,,3246.49,4335.44,14202.12,1581.97,,5391.86,31860.79,47209.88,23785.93,20538.88,57237.56,10789.67,,10369.41,5034.72,5829.82,,,5487.84,,,,3180.95,2340.26,42.75,2946.31,24714.97,,4043.22,,,,,7773.75,,501.29,5164.12,,4195.83,5487.84,1317.70,,,,2589.96,66087.85,,7204.88,,,18505.29,2635.59,1457.23,5907.84,,9057.39,2580.63,1213.63,3375.15,,5070.04,,12966.75,1120.33,,2915.09,,3092.52,6747.44,,,,,4157.87,3189.68,,3115.39,249.54,2868.95,1894.84,,,,,,5599.13,,1881.27,5275.03,,8416.86,742.50,2981.20,2011.39,5487.84,860.63,21982.37,62.78,7109.14,1878.23,3363.76,14.60,2870.36,,6318.22,1263.27,,989.32,,254859.83,173.98,27136.72,1134.08,1819.05,1883.98,775.53,579.02,,,,298.07,2608.16,979.43,9685.42,349.42,4301.90,,,,6170.77,,3545.04,430.44,2306.00,990.96,3254.09,5627.86,4400.63,2916.14,,,,3106.35,2946.31,,1586.40,979.48,1439.62,,,,11659.94,,5305.30,152.44,13.42,,,18.45,,326.70,80767.01,365.29,1262.11,1883.98,768.95,185.26,6481.04,1724.30,,1996.03,2263.64,,1390.64,844.69,24412.10,1265.65,,563.35,,3167.15,,600.67,,218.24,,,1017.14,66087.85,,5487.84,236.81,1315.85,,482.63,130.32,76.67,284.30,,,91.29,,55.82,18.20,263.34,104.43,23.62,454.46,7.68,,1287.18,67.47,173.98,,778.81,153.98,2312.89,130.75,1645.51,249.97,311.30,66087.85,8390.87,9.57,,4301.90,,,1586.40,434.59,10369.41,,249.61,1170.69
2018-09-14,268996.38,291703.01,257416.47,291703.01,44539.17,174716.31,12117.82,16179.40,78827.62,286614.75,57502.96,268996.38,6427.71,,19656.00,82704.83,,12348.63,21592.37,22108.61,22868.95,38307.09,16647.58,24486.69,,7647.36,46700.00,6506.32,24913.46,,20734.86,20653.78,16012.77,11571.48,,162.77,21271.37,14110.21,17574.00,11793.95,,9675.71,66187.90,20653.78,8125.79,22041.09,25426.51,27862.83,17544.61,,,12109.01,28447.13,16130.83,,4121.35,12807.81,11227.02,7120.14,20640.68,11638.01,174716.31,40294.25,13636.24,,3253.46,4380.75,14179.91,1566.69,,5396.30,31715.53,47442.11,23603.16,20653.78,57502.96,10771.64,,10732.90,5040.92,5828.35,,,5277.24,,,,3174.74,2374.25,41.95,3029.11,24511.39,,3942.18,,,,,7767.69,,501.29,5137.63,,4139.96,5277.24,1332.37,,,,2596.08,66187.90,,7138.67,,,18569.95,2618.96,1473.48,6018.53,,9066.41,2615.28,1215.77,3419.94,,4981.32,,13051.50,1109.45,,2901.74,,3100.32,6874.95,,,,,4110.63,3266.77,,3011.50,249.89,2937.13,1893.64,,,,,,5417.41,,1884.80,5342.53,,8201.69,722.25,3055.99,2010.00,5277.24,864.68,22041.09,62.78,6970.82,1874.30,3494.70,14.60,2759.65,,6002.79,1303.24,,990.03,,257416.47,172.40,26716.43,1124.09,1832.37,1895.40,779.61,568.49,,,,298.07,2616.30,974.88,9675.71,358.20,4222.98,,,,6279.03,,3491.73,467.07,2232.37,981.75,3297.34,5669.04,4400.63,2928.35,,,,3144.84,3029.11,,1527.51,997.30,1417.15,,,,11571.48,,5372.87,155.77,12.33,,,18.57,,324.19,82704.83,369.68,1250.01,1895.40,763.30,186.14,6465.06,1724.30,,1975.42,2266.42,,1378.26,837.77,24486.69,1243.53,,532.39,,3175.72,,616.52,,220.00,,,1043.47,66187.90,,5277.24,233.91,1315.85,,466.43,131.11,76.50,288.37,,,89.50,,55.82,17.86,262.92,106.19,23.62,455.09,8.20,,1287.39,67.47,172.40,,795.88,152.00,2324.81,130.75,1645.51,249.97,307.53,66187.90,8159.32,9.53,,4222.98,,,1527.51,433.32,10732.90,,254.46,1141.02
2018-09-17,275911.57,290857.49,263390.62,290857.49,45548.14,179655.41,12053.14,16245.17,81521.11,288658.62,56839.46,275911.57,6951.51,,19656.00,83938.06,,12500.00,22138.03,22659.42,22973.80,38551.61,17752.54,24996.77,,7948.51,46520.00,6660.86,25404.64,,21625.13,20963.72,16859.44,12018.45,,157.92,21872.28,14890.77,17776.00,11988.21,,9953.00,66699.24,20963.72,8378.63,21606.65,25595.00,28437.52,17753.24,,,11577.23,28931.34,16513.60,,4177.31,13088.11,11594.69,7277.42,21476.15,11837.65,179655.41,40504.12,13591.37,,3490.59,4578.97,14239.14,1580.44,,5409.62,32006.05,47447.21,23746.76,20963.72,56839.46,11084.04,,10779.07,5319.94,6135.96,,,5155.50,,,,3243.08,2409.85,41.14,3039.21,24409.60,,4008.43,,,,,7840.51,,500.39,5231.23,,4190.24,5155.50,1266.89,,,,2571.61,66699.24,,7208.04,,,18537.62,2597.35,1478.90,6053.11,,9022.33,2717.58,1269.14,3509.51,,4987.65,,13756.62,1107.19,,2926.21,,3101.44,6896.21,,,,,4107.48,3288.03,,3046.13,246.23,2987.23,1968.28,,,,,,5612.11,,1894.23,5389.71,,8201.69,722.25,3155.32,2075.24,5155.50,905.18,21606.65,63.47,7098.22,1884.78,3521.79,14.14,2931.87,,5620.65,1306.44,,1011.40,,263390.62,194.60,26427.71,1110.77,1819.05,1918.23,787.77,579.02,,,,304.70,2608.16,1005.52,9953.00,351.17,4315.33,,,,6270.01,,3518.39,462.49,2415.33,989.42,3140.19,5723.95,4446.95,2931.43,,,,3019.10,3039.21,,1625.07,1025.69,1418.33,,,,12018.45,,5559.29,160.22,10.88,,,18.57,,340.52,83938.06,375.52,1250.01,1918.23,740.68,186.14,6448.01,1750.43,,1929.50,2283.08,,1333.88,872.39,24996.77,1258.27,,520.01,,3304.18,,637.12,,221.76,,,1043.47,66699.24,,5155.50,229.70,1315.85,,466.43,127.97,77.87,251.14,,,93.08,,52.89,18.03,265.85,105.58,23.78,478.35,7.91,,1293.17,67.47,194.60,,793.60,153.98,2312.89,130.75,1617.22,247.19,301.60,66699.24,8320.40,10.15,,4315.33,,,1625.07,443.53,10779.07,,250.83,1149.11
2018-09-18,286701.70,303011.78,263625.01,303011.78,45712.87,181906.56,12242.88,17034.41,85160.19,295419.15,54428.76,286701.70,7464.02,,19244.16,84974.11,,12402.34,22683.68,23715.30,22752.45,37655.06,17906.91,26561.50,,7962.05,46560.00,6898.86,26659.86,,22185.15,21396.56,17094.63,12281.43,,159.21,21788.82,15344.43,18301.20,12390.59,,10390.50,64439.54,21396.56,8570.44,21306.77,25674.30,28437.52,17746.92,,,12424.75,28495.55,16787.00,,4225.28,13601.29,11930.57,7628.19,22400.75,11402.65,181906.56,40189.32,13481.24,,3595.20,4587.46,14542.73,1585.03,,5498.45,31788.16,47075.09,23727.18,21396.56,54428.76,11162.14,,11169.76,5432.79,6210.66,,,4927.81,,,,3255.51,2495.63,41.95,2923.09,24144.94,,4069.72,,,,,7907.26,,503.97,5248.90,,4313.16,4927.81,1306.90,,,,2661.34,64439.54,,7356.23,,,18660.47,2535.82,1481.61,6295.24,,9163.89,2710.98,1333.19,3472.86,,5132.15,,13600.68,1118.51,,2910.64,,3100.32,6954.65,,,,,4107.48,3428.91,,3043.12,256.37,2956.06,2049.05,,,,,,5483.93,,1884.80,5456.08,,8201.69,715.50,3175.19,2047.48,4927.81,895.05,21306.77,65.18,7098.22,1937.17,3702.40,14.27,2911.37,,5601.59,1327.23,,982.91,,263625.01,210.83,26254.53,1119.09,1812.38,1883.98,802.06,589.55,,,,314.63,2606.54,1003.95,10390.50,347.66,4301.90,,,,6378.27,,3518.39,462.49,2429.83,1012.43,3001.78,5999.76,4539.60,2923.14,,,,3034.50,2923.09,,1625.07,1049.45,1419.51,,,,12281.43,,5629.77,162.82,134.96,,,18.57,,355.60,84974.11,371.14,1255.27,1883.98,746.34,186.14,6614.87,1828.80,,1934.80,2269.20,,1334.40,858.54,26561.50,1287.76,,522.49,,3303.40,,637.12,,225.28,,,1043.47,64439.54,,4927.81,229.70,1315.85,,468.45,131.11,77.87,257.23,,,93.08,,52.89,18.03,264.59,108.65,23.94,458.86,7.46,,1305.26,67.47,210.83,,795.88,154.64,2324.81,126.50,1673.80,247.19,294.60,64439.54,8400.93,10.58,,4301.90,,,1625.07,449.91,11169.76,,247.19,1162.60
2018-09-19,284221.63,309564.53,265090.00,309564.53,46001.15,182343.35,11811.64,17757.88,84300.57,295419.15,53510.93,284221.63,6912.54,,19443.84,85063.36,,12329.10,22527.78,22682.29,22717.50,36432.49,17679.42,26572.84,,8070.33,45880.00,6966.86,26114.11,,21395.38,21639.71,15777.59,12593.04,,156.62,21699.80,15197.66,17675.00,12404.47,,10186.27,63566.66,21639.71,8413.51,20929.55,25439.72,28001.55,17475.06,,,12075.78,28011.35,16342.72,,4225.28,14015.28,11715.93,7582.30,21357.07,11270.16,182343.35,39853.53,13542.42,,3661.46,4573.31,14490.90,1590.38,,5618.37,31715.53,45616.09,23459.55,21639.71,53510.93,11138.11,,11438.18,5270.34,6065.65,,,4930.96,,,,3199.59,2583.02,41.95,2869.58,24063.50,,4056.47,,,,,7676.66,,497.26,5241.83,,4162.31,4930.96,1320.37,,,,2634.83,63566.66,,7129.21,,,18896.48,2610.65,1437.73,6274.49,,9174.92,2793.48,1292.62,3456.58,,5100.46,,13587.12,1095.87,,2897.29,,3107.02,6928.08,,,,,4126.38,3298.66,,3056.67,255.66,2954.64,2056.94,,,,,,5389.83,,1825.90,5543.04,,8139.31,708.75,3247.65,2054.42,4930.96,882.90,20929.55,65.70,7076.38,1942.41,3738.52,13.95,2808.86,,5794.09,1311.24,,955.13,,265090.00,275.97,25482.46,1094.11,1825.71,1872.56,793.89,605.34,,,,321.26,2643.97,1022.80,10186.27,351.17,4305.26,,,,6405.34,,3465.08,480.81,2468.88,1000.16,3030.61,5907.10,4507.17,2881.69,,,,3047.33,2869.58,,1625.07,1023.05,1407.68,,,,12593.04,,5645.24,158.00,129.88,,,18.57,,381.99,85063.36,357.99,1255.27,1872.56,745.20,179.11,6560.77,1826.19,,1934.21,2416.40,,1333.88,886.23,26572.84,1282.85,,539.82,,3293.28,,629.20,,232.32,,,1041.07,63566.66,,4930.96,230.23,1315.85,,465.75,130.32,77.87,253.84,,,89.50,,58.75,17.86,263.34,105.19,24.57,467.03,7.23,,1314.67,67.47,275.97,,792.46,148.69,2277.12,131.40,1703.25,246.50,281.67,63566.66,8395.90,10.69,,4305.26,,,1625.07,443.53,11438.18,,243.56,1157.21
2018-09-20,282414.61,313475.04,263127.68,313475.04,46680.67,181906.56,11725.40,17790.77,84529.80,294790.26,52946.96,282414.61,7008.93,,19634.16,83798.68,,12451.17,22761.63,22583.18,22135.00,34449.22,17549.42,26693.27,,8276.74,46540.00,7053.41,25268.20,,21359.49,22628.31,15656.63,12414.61,,156.95,21071.06,15144.29,17230.60,12251.84,,10191.07,64526.22,22628.31,8422.23,21135.33,25449.63,28378.07,17892.34,,,12169.94,28568.18,16253.86,,4229.28,14442.20,11916.66,7585.77,21538.98,11183.36,181906.56,40063.40,13509.79,,3867.19,4658.26,14142.88,1588.85,,5387.41,32369.20,45619.11,23374.70,22628.31,52946.96,11102.06,,11629.16,5446.43,6034.89,,,4867.07,,,,3168.53,2557.13,38.72,2817.07,24277.27,,4099.53,,,,,7591.70,,494.57,5225.94,,4072.92,4867.07,1297.69,,,,2630.75,64526.22,,7331.01,,,18460.03,2660.53,1393.31,6198.39,,9302.22,2732.43,1311.84,3489.15,,5090.32,,13370.16,1066.43,,2970.72,,3098.09,6954.65,,,,,4126.38,3242.84,,2957.29,259.32,2961.47,2006.32,,,,,,5396.32,,1825.90,5530.85,,8139.31,699.75,3237.13,2122.44,4867.07,864.68,21135.33,64.50,6952.62,1997.42,3670.79,14.73,2899.07,,5756.92,1268.06,,898.86,,263127.68,334.02,25386.75,1042.49,1799.06,1838.31,789.81,589.55,,,,324.57,2730.22,1029.87,10191.07,345.91,4244.81,,,,6251.97,,3678.31,489.97,2551.44,1009.36,3027.73,5991.96,4562.76,2898.27,,,,3053.74,2817.07,,1661.11,990.70,1353.27,,,,12414.61,,5833.39,149.47,132.42,,,18.57,,375.70,83798.68,359.45,1242.11,1838.31,710.15,184.38,6597.70,1766.10,,1917.72,2555.28,,1358.65,900.08,26693.27,1270.56,,569.54,,3335.32,,619.69,,230.56,,,1053.04,64526.22,,4867.07,229.44,1315.85,,456.30,128.75,77.87,226.77,,,98.45,,55.82,18.03,264.18,102.12,23.62,452.58,9.91,,1204.62,67.47,334.02,,785.07,148.69,2265.20,131.24,1668.61,246.50,247.74,64526.22,8380.80,10.65,,4244.81,,,1661.11,449.27,11629.16,,243.56,1149.65
2018-09-21,286011.05,322405.81,266543.76,322405.81,47566.10,185199.29,12005.70,17872.98,87624.45,296362.48,52029.12,286011.05,7106.35,,19749.60,84810.94,,12500.00,23260.52,23633.34,22018.50,34965.41,17817.54,26882.33,,8560.98,47800.00,7334.68,25377.35,,22400.54,22978.33,15911.98,12791.19,,158.24,20475.71,15731.38,17028.60,12626.47,,10531.46,64138.46,22978.33,8614.04,21749.94,25670.99,29210.39,18309.61,,,12402.60,28616.60,16807.51,,4245.27,14614.70,11964.36,7651.01,22225.16,10964.08,185199.29,40818.92,13485.32,,3978.78,4757.37,14142.88,1579.68,,5458.48,32611.31,46009.11,23498.72,22978.33,52029.12,11360.39,,12101.93,5662.20,6317.59,,,5353.75,,,,3267.93,2706.03,37.11,2912.99,24185.65,,4087.94,,,,,7822.30,,494.57,5254.19,,4072.92,5353.75,1320.37,,,,2691.93,64138.46,,7337.31,,,18269.29,2693.79,1392.22,6412.84,,9350.33,2735.73,1343.86,3460.65,,5184.12,,13434.57,1107.19,,3059.73,,2993.22,6906.83,,,,,4167.32,3176.39,,3011.50,257.08,2944.39,2049.13,,,,,,5487.18,,1825.90,5560.70,,8139.31,697.50,3202.07,2154.36,5353.75,858.60,21749.94,65.18,7007.22,2003.97,3792.70,14.40,2915.47,,5661.62,1279.26,,925.93,,266543.76,288.76,25123.32,1065.80,1812.38,1906.82,781.65,589.55,,,,327.88,2792.06,1044.80,10531.46,337.13,4328.76,,,,6134.69,,5330.89,485.39,2550.88,1006.30,2970.06,6061.22,4673.93,2898.27,,,,3103.78,2912.99,,1665.50,1007.20,1346.17,,,,12791.19,,5887.85,149.47,128.06,,,18.57,,355.60,84810.94,362.37,1231.06,1906.82,670.57,186.14,6478.56,1763.49,,1913.60,2555.28,,1364.84,907.00,26882.33,1290.22,,581.92,,3283.94,,640.29,,232.32,,,1053.04,64138.46,,5353.75,226.28,1340.42,,473.18,131.11,79.23,243.69,,,98.45,,52.89,18.03,266.68,103.35,23.46,451.95,9.58,,1206.69,68.62,288.76,,779.38,148.03,2289.04,130.75,1645.51,263.86,266.59,64138.46,8365.70,10.46,,4328.76,,,1665.50,451.19,12101.93,,238.71,1149.65
2018-09-24,284333.67,318125.38,260741.63,318125.38,46907.17,179689.00,11794.39,17149.51,85188.85,289130.29,51929.60,284333.67,7087.28,,19968.00,82686.15,,12597.66,22761.63,23135.90,21237.95,34367.71,17289.43,26458.38,,8016.19,47440.00,7115.23,24968.04,,22185.15,22748.54,15018.27,12531.96,,159.54,20586.99,15204.33,16867.00,12196.34,,10230.04,63040.75,22748.54,8282.73,22420.49,24560.90,28675.33,17892.34,,,12646.33,28277.66,16404.24,,4229.28,14946.75,11890.82,7506.96,21592.33,11717.86,179689.00,40483.13,13399.66,,3724.22,4672.42,14083.65,1585.79,,5374.09,32296.57,45549.18,23302.90,22748.54,51929.60,11102.06,,11845.61,5642.36,6193.08,,,5079.25,,,,3199.59,2678.51,36.30,2988.72,24124.58,,4006.78,,,,,7749.48,,489.65,5130.57,,3983.52,5079.25,1427.06,,,,2600.16,63040.75,,7066.15,,,18557.02,2673.84,1359.72,6115.38,,9213.11,2772.03,1318.24,3114.58,,5064.97,,13254.90,1109.45,,3055.28,,3037.85,6981.21,,,,,4145.28,3141.84,,2954.28,255.78,2898.13,1971.93,,,,,,5367.12,,1825.90,5675.53,,8139.31,697.50,3202.07,2154.36,5079.25,856.58,22420.49,63.64,6847.05,1997.42,3788.19,14.34,2829.36,,5555.84,1255.27,,899.57,,260741.63,271.24,24952.06,1065.80,1805.72,1872.56,779.61,594.81,,,,321.26,2774.15,1004.73,10230.04,298.50,4214.58,,,,6152.73,,3998.17,462.49,2555.34,1001.69,2905.18,5825.35,4627.61,2898.27,,,,3146.12,2988.72,,1665.50,1003.24,1355.64,,,,12531.96,,5736.94,145.02,129.88,,,17.35,,364.39,82686.15,356.53,1215.80,1872.56,694.32,182.62,6476.67,2220.69,,1933.03,2574.72,,1345.23,893.16,26458.38,1253.36,,590.59,,3292.50,,651.39,,228.80,,,1053.04,63040.75,,5079.25,235.23,1348.61,,481.28,131.11,77.06,243.69,,,98.45,,52.89,18.03,262.50,99.51,23.62,445.66,8.92,,1226.72,68.62,271.24,,776.53,145.39,2312.89,126.01,1610.87,260.38,254.75,63040.75,8275.09,10.86,,4214.58,,,1665.50,446.72,11845.61,,231.44,1143.72
